 0.17220145E+02, 0.13156362E+01
 0.17300605E+02, 0.13233810E+01
 0.17381067E+02, 0.13311259E+01
 0.17461530E+02, 0.13388711E+01
 0.17541995E+02, 0.13466163E+01
 0.17622462E+02, 0.13543618E+01
 0.17702930E+02, 0.13621074E+01
 0.17783400E+02, 0.13698531E+01
 0.17863872E+02, 0.13775990E+01
 0.17944345E+02, 0.13853451E+01
 0.18024819E+02, 0.13930912E+01
 0.18105295E+02, 0.14008376E+01
 0.18185773E+02, 0.14085840E+01
 0.18266252E+02, 0.14163307E+01
 0.18346732E+02, 0.14240774E+01
 0.18427214E+02, 0.14318243E+01
 0.18507697E+02, 0.14395713E+01
 0.18588181E+02, 0.14473184E+01
 0.18668667E+02, 0.14550657E+01
 0.18749154E+02, 0.14628131E+01
 0.18829642E+02, 0.14705606E+01
 0.18910132E+02, 0.14783083E+01
 0.18990623E+02, 0.14860560E+01
 0.19071115E+02, 0.14938039E+01
 0.19151608E+02, 0.15015519E+01
 0.19232102E+02, 0.15093000E+01
 0.19312598E+02, 0.15170482E+01
 0.19393094E+02, 0.15247965E+01
 0.19473592E+02, 0.15325449E+01
 0.19554091E+02, 0.15402934E+01
 0.19634591E+02, 0.15480421E+01
 0.19715091E+02, 0.15557908E+01
 0.19795593E+02, 0.15635396E+01
 0.19876096E+02, 0.15635396E+01
 0.19956600E+02, 0.15635396E+01
 0.20037104E+02, 0.15635396E+01
 0.20117610E+02, 0.15635396E+01
 0.20198116E+02, 0.15635396E+01
 0.20278624E+02, 0.15635396E+01
 0.20359132E+02, 0.15635396E+01
 0.20439640E+02, 0.15635396E+01
 0.20520150E+02, 0.15635396E+01
 0.20600661E+02, 0.15635396E+01
 0.20681172E+02, 0.15635396E+01
 0.20761684E+02, 0.15635396E+01
 0.20842196E+02, 0.15635396E+01
 0.20922709E+02, 0.15635396E+01
 0.21003223E+02, 0.15635396E+01
 0.21083738E+02, 0.15635396E+01
 0.21164253E+02, 0.15635396E+01
 0.21244768E+02, 0.15635396E+01
 0.21325285E+02, 0.15635396E+01
 0.21405801E+02, 0.15635396E+01
 0.21486318E+02, 0.15635396E+01
 0.21566836E+02, 0.15635396E+01
 0.21647354E+02, 0.15635396E+01
 0.21727873E+02, 0.15635396E+01
 0.21808392E+02, 0.15635396E+01
 0.21888911E+02, 0.15635396E+01
 0.21969431E+02, 0.15635396E+01
 0.22049951E+02, 0.15635396E+01
 0.22130471E+02, 0.15635396E+01
 0.22210992E+02, 0.15635396E+01
 0.22291512E+02, 0.15635396E+01
 0.22372033E+02, 0.15635396E+01
 0.22452555E+02, 0.15635396E+01
 0.22533076E+02, 0.15635396E+01
 0.22613598E+02, 0.15635396E+01
 0.22694120E+02, 0.15635396E+01
 0.22774642E+02, 0.15635396E+01
 0.22855164E+02, 0.15635396E+01
 0.22935686E+02, 0.15635396E+01
 0.23016208E+02, 0.15635396E+01
 0.23096730E+02, 0.15635396E+01
 0.23177245E+02, 0.15635396E+01
 0.23263916E+02, 0.15635396E+01
 0.23357127E+02, 0.15635396E+01
 0.23457269E+02, 0.15635396E+01
 0.23564742E+02, 0.15635396E+01
 0.23679948E+02, 0.15635396E+01
 0.23803290E+02, 0.15635396E+01
 0.23935168E+02, 0.15635396E+01
 0.24075970E+02, 0.15635396E+01
 0.24226073E+02, 0.15635396E+01
 0.24385831E+02, 0.15635396E+01
 0.24555573E+02, 0.15635396E+01
 0.24735591E+02, 0.15635396E+01
 0.24926137E+02, 0.15635396E+01
 0.25127412E+02, 0.15635396E+01
 0.25339558E+02, 0.15635396E+01
 0.25562651E+02, 0.15635396E+01
 0.25796691E+02, 0.15635396E+01
 0.26041595E+02, 0.15635396E+01
 0.26297191E+02, 0.15635396E+01
 0.26563211E+02, 0.15635396E+01
 0.26839285E+02, 0.15635396E+01
 0.27124941E+02, 0.15635396E+01
 0.27419601E+02, 0.15635396E+01
 0.27722584E+02, 0.15635396E+01
 0.28033107E+02, 0.15635396E+01
 0.28350293E+02, 0.15635396E+01
 0.28673177E+02, 0.15635396E+01
 0.29000719E+02, 0.15635396E+01
 0.29331813E+02, 0.15635396E+01
 0.29665303E+02, 0.15635396E+01
 0.30000000E+02, 0.15635396E+01
 0.00000000E+00, 0.18384951E+01
 0.79553127E-01, 0.18384951E+01
 0.15911293E+00, 0.18384951E+01
 0.23867938E+00, 0.18384951E+01
 0.31825247E+00, 0.18384951E+01
 0.39783216E+00, 0.18384951E+01
 0.47741844E+00, 0.18384951E+01
 0.55701129E+00, 0.18384951E+01
 0.63661067E+00, 0.18384951E+01
 0.71621657E+00, 0.18384951E+01
 0.79582896E+00, 0.18384951E+01
 0.87544783E+00, 0.18384951E+01
 0.95507315E+00, 0.18384951E+01
 0.10347049E+01, 0.18384951E+01
 0.11143430E+01, 0.18384951E+01
 0.11939876E+01, 0.18384951E+01
 0.12736385E+01, 0.18384951E+01
 0.13532957E+01, 0.18384951E+01
 0.14329592E+01, 0.18384951E+01
 0.15126291E+01, 0.18384951E+01
 0.15923052E+01, 0.18384951E+01
 0.16719875E+01, 0.18384951E+01
 0.17516761E+01, 0.18384951E+01
 0.18313709E+01, 0.18384951E+01
 0.19110718E+01, 0.18384951E+01
 0.19907790E+01, 0.18384951E+01
 0.20704922E+01, 0.18384951E+01
 0.21502116E+01, 0.18384951E+01
 0.22299370E+01, 0.18384951E+01
 0.23096685E+01, 0.18384951E+01
 0.23894061E+01, 0.18384951E+01
 0.24691496E+01, 0.18384951E+01
 0.25488992E+01, 0.18384951E+01
 0.26286547E+01, 0.18384951E+01
 0.27084162E+01, 0.18384951E+01
 0.27881836E+01, 0.18384951E+01
 0.28679570E+01, 0.18384951E+01
 0.29477362E+01, 0.18384951E+01
 0.30275212E+01, 0.18384951E+01
 0.31073121E+01, 0.18384951E+01
 0.31871089E+01, 0.18384951E+01
 0.32669114E+01, 0.18384951E+01
 0.33467197E+01, 0.18384951E+01
 0.34265337E+01, 0.18128534E+01
 0.35063534E+01, 0.17872098E+01
 0.35861789E+01, 0.17615643E+01
 0.36660100E+01, 0.17359171E+01
 0.37458468E+01, 0.17102680E+01
 0.38256892E+01, 0.16846171E+01
 0.39055373E+01, 0.16589644E+01
 0.39853909E+01, 0.16333100E+01
 0.40652500E+01, 0.16076537E+01
 0.41451148E+01, 0.15819956E+01
 0.42249850E+01, 0.15563358E+01
 0.43048607E+01, 0.15306742E+01
 0.43847419E+01, 0.15050109E+01
 0.44646286E+01, 0.14793458E+01
 0.45445207E+01, 0.14536790E+01
 0.46244182E+01, 0.14280104E+01
 0.47043210E+01, 0.14023401E+01
 0.47842292E+01, 0.13766681E+01
 0.48641428E+01, 0.13509943E+01
 0.49440617E+01, 0.13253189E+01
 0.50239858E+01, 0.12996417E+01
 0.51039152E+01, 0.12739629E+01
 0.51838499E+01, 0.12482824E+01
 0.52637898E+01, 0.12226002E+01
 0.53437349E+01, 0.11969163E+01
 0.54236851E+01, 0.11712308E+01
 0.55036405E+01, 0.11455436E+01
 0.55836011E+01, 0.11198548E+01
 0.56635667E+01, 0.10941643E+01
 0.57435374E+01, 0.10659805E+01
 0.58235132E+01, 0.10377949E+01
 0.59034940E+01, 0.10096076E+01
 0.59834799E+01, 0.98141849E+00
 0.60634707E+01, 0.95322762E+00
 0.61434665E+01, 0.92503500E+00
 0.62234672E+01, 0.89684064E+00
 0.63034729E+01, 0.86864455E+00
 0.63834834E+01, 0.84044673E+00
 0.64634989E+01, 0.83795365E+00
 0.65435191E+01, 0.83546043E+00
 0.66235443E+01, 0.83296705E+00
 0.67035742E+01, 0.83047353E+00
 0.67836089E+01, 0.82797986E+00
 0.68636483E+01, 0.82548603E+00
 0.69436925E+01, 0.82299206E+00
 0.70237414E+01, 0.82049795E+00
 0.71037950E+01, 0.81800369E+00
 0.71838533E+01, 0.81550928E+00
 0.72639162E+01, 0.81301472E+00
 0.73439837E+01, 0.81301472E+00
 0.74240559E+01, 0.81301472E+00
 0.75041326E+01, 0.81301472E+00
 0.75842138E+01, 0.81301472E+00
 0.76642996E+01, 0.81301472E+00
 0.77443899E+01, 0.81301472E+00
 0.78244847E+01, 0.81301472E+00
 0.79045839E+01, 0.81301472E+00
 0.79846876E+01, 0.81301472E+00
 0.80647957E+01, 0.81301472E+00
 0.81449081E+01, 0.81301472E+00
 0.82250250E+01, 0.81301472E+00
 0.83051462E+01, 0.81301472E+00
 0.83852717E+01, 0.81301472E+00
 0.84654015E+01, 0.81301472E+00
 0.85455356E+01, 0.81301472E+00
 0.86256739E+01, 0.81301472E+00
 0.87058164E+01, 0.81301472E+00
 0.87859632E+01, 0.81301472E+00
 0.88661141E+01, 0.81301472E+00
 0.89462692E+01, 0.81301472E+00
 0.90264285E+01, 0.81301472E+00
 0.91065918E+01, 0.81301472E+00
 0.91867593E+01, 0.81301472E+00
 0.92669308E+01, 0.81301472E+00
 0.93471063E+01, 0.81301472E+00
 0.94272859E+01, 0.81301472E+00
 0.95074694E+01, 0.81301472E+00
 0.95876569E+01, 0.81301472E+00
 0.96678484E+01, 0.81301472E+00
 0.97480438E+01, 0.81301472E+00
 0.98282431E+01, 0.81301472E+00
 0.99084463E+01, 0.81301472E+00
 0.99886534E+01, 0.81301472E+00
 0.10068864E+02, 0.81301472E+00
 0.10149079E+02, 0.81301472E+00
 0.10229297E+02, 0.81301472E+00
 0.10309520E+02, 0.81301472E+00
 0.10389746E+02, 0.81301472E+00
 0.10469975E+02, 0.81301472E+00
 0.10550209E+02, 0.81301472E+00
 0.10630446E+02, 0.81301472E+00
 0.10710686E+02, 0.81301472E+00
 0.10790931E+02, 0.81301472E+00
 0.10871179E+02, 0.81301472E+00
 0.10951430E+02, 0.81301472E+00
 0.11031685E+02, 0.81301472E+00
 0.11111944E+02, 0.81301472E+00
 0.11192206E+02, 0.81301472E+00
 0.11272471E+02, 0.81301472E+00
 0.11352740E+02, 0.81301472E+00
 0.11433013E+02, 0.81301472E+00
 0.11513289E+02, 0.81301472E+00
 0.11593568E+02, 0.81301472E+00
 0.11673851E+02, 0.81301472E+00
 0.11754137E+02, 0.82105163E+00
 0.11834426E+02, 0.82908887E+00
 0.11914719E+02, 0.83712644E+00
 0.11995015E+02, 0.84516434E+00
 0.12075314E+02, 0.85320256E+00
 0.12155616E+02, 0.86124110E+00
 0.12235922E+02, 0.86927997E+00
 0.12316230E+02, 0.87731915E+00
 0.12396542E+02, 0.88535865E+00
 0.12476857E+02, 0.89339847E+00
 0.12557175E+02, 0.90143859E+00
 0.12637497E+02, 0.90947902E+00
 0.12717821E+02, 0.91751976E+00
 0.12798148E+02, 0.92556081E+00
 0.12878478E+02, 0.93360216E+00
 0.12958812E+02, 0.94164380E+00
 0.13039148E+02, 0.94968574E+00
 0.13119487E+02, 0.95772798E+00
 0.13199829E+02, 0.96577051E+00
 0.13280175E+02, 0.97381333E+00
 0.13360522E+02, 0.98185644E+00
 0.13440873E+02, 0.98989984E+00
 0.13521227E+02, 0.99794351E+00
 0.13601583E+02, 0.10059875E+01
 0.13681943E+02, 0.10140317E+01
 0.13762304E+02, 0.10220762E+01
 0.13842669E+02, 0.10301210E+01
 0.13923037E+02, 0.10381661E+01
 0.14003407E+02, 0.10462114E+01
 0.14083779E+02, 0.10542570E+01
 0.14164155E+02, 0.10623028E+01
 0.14244533E+02, 0.10703490E+01
 0.14324913E+02, 0.10783953E+01
 0.14405297E+02, 0.10864420E+01
 0.14485682E+02, 0.10944889E+01
 0.14566071E+02, 0.11025360E+01
 0.14646461E+02, 0.11105834E+01
 0.14726855E+02, 0.11186311E+01
 0.14807250E+02, 0.11266789E+01
 0.14887648E+02, 0.11347271E+01
 0.14968049E+02, 0.11427754E+01
 0.15048452E+02, 0.11508241E+01
 0.15128857E+02, 0.11588729E+01
 0.15209265E+02, 0.11669220E+01
 0.15289675E+02, 0.11749713E+01
 0.15370087E+02, 0.11830208E+01
 0.15450501E+02, 0.11910706E+01
 0.15530918E+02, 0.11991206E+01
 0.15611337E+02, 0.12071708E+01
 0.15691758E+02, 0.12152212E+01
 0.15772181E+02, 0.12232719E+01
 0.15852607E+02, 0.12313228E+01
 0.15933034E+02, 0.12393738E+01
 0.16013464E+02, 0.12474251E+01
 0.16093896E+02, 0.12554766E+01
 0.16174329E+02, 0.12635283E+01
 0.16254765E+02, 0.12715802E+01
 0.16335203E+02, 0.12796323E+01
 0.16415643E+02, 0.12876846E+01
 0.16496085E+02, 0.12957371E+01
 0.16576528E+02, 0.13037898E+01
 0.16656974E+02, 0.13118427E+01
 0.16737421E+02, 0.13198958E+01
 0.16817871E+02, 0.13279491E+01
 0.16898322E+02, 0.13360025E+01
 0.16978775E+02, 0.13440561E+01
 0.17059230E+02, 0.13521099E+01
 0.17139686E+02, 0.13601639E+01
 0.17220145E+02, 0.13682181E+01
 0.17300605E+02, 0.13762724E+01
 0.17381067E+02, 0.13843269E+01
 0.17461530E+02, 0.13923816E+01
 0.17541995E+02, 0.14004364E+01
 0.17622462E+02, 0.14084914E+01
 0.17702930E+02, 0.14165466E+01
 0.17783400E+02, 0.14246019E+01
 0.17863872E+02, 0.14326574E+01
 0.17944345E+02, 0.14407130E+01
 0.18024819E+02, 0.14487688E+01
 0.18105295E+02, 0.14568247E+01
 0.18185773E+02, 0.14648808E+01
 0.18266252E+02, 0.14729370E+01
 0.18346732E+02, 0.14809934E+01
 0.18427214E+02, 0.14890499E+01
 0.18507697E+02, 0.14971065E+01
 0.18588181E+02, 0.15051633E+01
 0.18668667E+02, 0.15132202E+01
 0.18749154E+02, 0.15212772E+01
 0.18829642E+02, 0.15293344E+01
 0.18910132E+02, 0.15373917E+01
 0.18990623E+02, 0.15454491E+01
 0.19071115E+02, 0.15535066E+01
 0.19151608E+02, 0.15615643E+01
 0.19232102E+02, 0.15696220E+01
 0.19312598E+02, 0.15776799E+01
 0.19393094E+02, 0.15857379E+01
 0.19473592E+02, 0.15937960E+01
 0.19554091E+02, 0.16018542E+01
 0.19634591E+02, 0.16099125E+01
 0.19715091E+02, 0.16179709E+01
 0.19795593E+02, 0.16260294E+01
 0.19876096E+02, 0.16260294E+01
 0.19956600E+02, 0.16260294E+01
 0.20037104E+02, 0.16260294E+01
 0.20117610E+02, 0.16260294E+01
 0.20198116E+02, 0.16260294E+01
 0.20278624E+02, 0.16260294E+01
 0.20359132E+02, 0.16260294E+01
 0.20439640E+02, 0.16260294E+01
 0.20520150E+02, 0.16260294E+01
 0.20600661E+02, 0.16260294E+01
 0.20681172E+02, 0.16260294E+01
 0.20761684E+02, 0.16260294E+01
 0.20842196E+02, 0.16260294E+01
 0.20922709E+02, 0.16260294E+01
 0.21003223E+02, 0.16260294E+01
 0.21083738E+02, 0.16260294E+01
 0.21164253E+02, 0.16260294E+01
 0.21244768E+02, 0.16260294E+01
 0.21325285E+02, 0.16260294E+01
 0.21405801E+02, 0.16260294E+01
 0.21486318E+02, 0.16260294E+01
 0.21566836E+02, 0.16260294E+01
 0.21647354E+02, 0.16260294E+01
 0.21727873E+02, 0.16260294E+01
 0.21808392E+02, 0.16260294E+01
 0.21888911E+02, 0.16260294E+01
 0.21969431E+02, 0.16260294E+01
 0.22049951E+02, 0.16260294E+01
 0.22130471E+02, 0.16260294E+01
 0.22210992E+02, 0.16260294E+01
 0.22291512E+02, 0.16260294E+01
 0.22372033E+02, 0.16260294E+01
 0.22452555E+02, 0.16260294E+01
 0.22533076E+02, 0.16260294E+01
 0.22613598E+02, 0.16260294E+01
 0.22694120E+02, 0.16260294E+01
 0.22774642E+02, 0.16260294E+01
 0.22855164E+02, 0.16260294E+01
 0.22935686E+02, 0.16260294E+01
 0.23016208E+02, 0.16260294E+01
 0.23096730E+02, 0.16260294E+01
 0.23177245E+02, 0.16260294E+01
 0.23263916E+02, 0.16260294E+01
 0.23357127E+02, 0.16260294E+01
 0.23457269E+02, 0.16260294E+01
 0.23564742E+02, 0.16260294E+01
 0.23679948E+02, 0.16260294E+01
 0.23803290E+02, 0.16260294E+01
 0.23935168E+02, 0.16260294E+01
 0.24075970E+02, 0.16260294E+01
 0.24226073E+02, 0.16260294E+01
 0.24385831E+02, 0.16260294E+01
 0.24555573E+02, 0.16260294E+01
 0.24735591E+02, 0.16260294E+01
 0.24926137E+02, 0.16260294E+01
 0.25127412E+02, 0.16260294E+01
 0.25339558E+02, 0.16260294E+01
 0.25562651E+02, 0.16260294E+01
 0.25796691E+02, 0.16260294E+01
 0.26041595E+02, 0.16260294E+01
 0.26297191E+02, 0.16260294E+01
 0.26563211E+02, 0.16260294E+01
 0.26839285E+02, 0.16260294E+01
 0.27124941E+02, 0.16260294E+01
 0.27419601E+02, 0.16260294E+01
 0.27722584E+02, 0.16260294E+01
 0.28033107E+02, 0.16260294E+01
 0.28350293E+02, 0.16260294E+01
 0.28673177E+02, 0.16260294E+01
 0.29000719E+02, 0.16260294E+01
 0.29331813E+02, 0.16260294E+01
 0.29665303E+02, 0.16260294E+01
 0.30000000E+02, 0.16260294E+01
 0.00000000E+00, 0.18988637E+01
 0.79553127E-01, 0.18988637E+01
 0.15911293E+00, 0.18988637E+01
 0.23867938E+00, 0.18988637E+01
 0.31825247E+00, 0.18988637E+01
 0.39783216E+00, 0.18988637E+01
 0.47741844E+00, 0.18988637E+01
 0.55701129E+00, 0.18988637E+01
 0.63661067E+00, 0.18988637E+01
 0.71621657E+00, 0.18988637E+01
 0.79582896E+00, 0.18988637E+01
 0.87544783E+00, 0.18988637E+01
 0.95507315E+00, 0.18988637E+01
 0.10347049E+01, 0.18988637E+01
 0.11143430E+01, 0.18988637E+01
 0.11939876E+01, 0.18988637E+01
 0.12736385E+01, 0.18988637E+01
 0.13532957E+01, 0.18988637E+01
 0.14329592E+01, 0.18988637E+01
 0.15126291E+01, 0.18988637E+01
 0.15923052E+01, 0.18988637E+01
 0.16719875E+01, 0.18988637E+01
 0.17516761E+01, 0.18988637E+01
 0.18313709E+01, 0.18988637E+01
 0.19110718E+01, 0.18988637E+01
 0.19907790E+01, 0.18988637E+01
 0.20704922E+01, 0.18988637E+01
 0.21502116E+01, 0.18988637E+01
 0.22299370E+01, 0.18988637E+01
 0.23096685E+01, 0.18988637E+01
 0.23894061E+01, 0.18988637E+01
 0.24691496E+01, 0.18988637E+01
 0.25488992E+01, 0.18988637E+01
 0.26286547E+01, 0.18988637E+01
 0.27084162E+01, 0.18988637E+01
 0.27881836E+01, 0.18988637E+01
 0.28679570E+01, 0.18988637E+01
 0.29477362E+01, 0.18988637E+01
 0.30275212E+01, 0.18988637E+01
 0.31073121E+01, 0.18988637E+01
 0.31871089E+01, 0.18988637E+01
 0.32669114E+01, 0.18988637E+01
 0.33467197E+01, 0.18988637E+01
 0.34265337E+01, 0.18722371E+01
 0.35063534E+01, 0.18456086E+01
 0.35861789E+01, 0.18189783E+01
 0.36660100E+01, 0.17923460E+01
 0.37458468E+01, 0.17657118E+01
 0.38256892E+01, 0.17390758E+01
 0.39055373E+01, 0.17124378E+01
 0.39853909E+01, 0.16857981E+01
 0.40652500E+01, 0.16591564E+01
 0.41451148E+01, 0.16325129E+01
 0.42249850E+01, 0.16058676E+01
 0.43048607E+01, 0.15792205E+01
 0.43847419E+01, 0.15525715E+01
 0.44646286E+01, 0.15259207E+01
 0.45445207E+01, 0.14992681E+01
 0.46244182E+01, 0.14726136E+01
 0.47043210E+01, 0.14459574E+01
 0.47842292E+01, 0.14192994E+01
 0.48641428E+01, 0.13926396E+01
 0.49440617E+01, 0.13659781E+01
 0.50239858E+01, 0.13393148E+01
 0.51039152E+01, 0.13126497E+01
 0.51838499E+01, 0.12859829E+01
 0.52637898E+01, 0.12593143E+01
 0.53437349E+01, 0.12326440E+01
 0.54236851E+01, 0.12059720E+01
 0.55036405E+01, 0.11792983E+01
 0.55836011E+01, 0.11526228E+01
 0.56635667E+01, 0.11259457E+01
 0.57435374E+01, 0.10971912E+01
 0.58235132E+01, 0.10684350E+01
 0.59034940E+01, 0.10396769E+01
 0.59834799E+01, 0.10109170E+01
 0.60634707E+01, 0.98215535E+00
 0.61434665E+01, 0.95339190E+00
 0.62234672E+01, 0.92462667E+00
 0.63034729E+01, 0.89585967E+00
 0.63834834E+01, 0.86709091E+00
 0.64634989E+01, 0.86501416E+00
 0.65435191E+01, 0.86293729E+00
 0.66235443E+01, 0.86086029E+00
 0.67035742E+01, 0.85878316E+00
 0.67836089E+01, 0.85670592E+00
 0.68636483E+01, 0.85462854E+00
 0.69436925E+01, 0.85255105E+00
 0.70237414E+01, 0.85047343E+00
 0.71037950E+01, 0.84839569E+00
 0.71838533E+01, 0.84631783E+00
 0.72639162E+01, 0.84423985E+00
 0.73439837E+01, 0.84423985E+00
 0.74240559E+01, 0.84423985E+00
 0.75041326E+01, 0.84423985E+00
 0.75842138E+01, 0.84423985E+00
 0.76642996E+01, 0.84423985E+00
 0.77443899E+01, 0.84423985E+00
 0.78244847E+01, 0.84423985E+00
 0.79045839E+01, 0.84423985E+00
 0.79846876E+01, 0.84423985E+00
 0.80647957E+01, 0.84423985E+00
 0.81449081E+01, 0.84423985E+00
 0.82250250E+01, 0.84423985E+00
 0.83051462E+01, 0.84423985E+00
 0.83852717E+01, 0.84423985E+00
 0.84654015E+01, 0.84423985E+00
 0.85455356E+01, 0.84423985E+00
 0.86256739E+01, 0.84423985E+00
 0.87058164E+01, 0.84423985E+00
 0.87859632E+01, 0.84423985E+00
 0.88661141E+01, 0.84423985E+00
 0.89462692E+01, 0.84423985E+00
 0.90264285E+01, 0.84423985E+00
 0.91065918E+01, 0.84423985E+00
 0.91867593E+01, 0.84423985E+00
 0.92669308E+01, 0.84423985E+00
 0.93471063E+01, 0.84423985E+00
 0.94272859E+01, 0.84423985E+00
 0.95074694E+01, 0.84423985E+00
 0.95876569E+01, 0.84423985E+00
 0.96678484E+01, 0.84423985E+00
 0.97480438E+01, 0.84423985E+00
 0.98282431E+01, 0.84423985E+00
 0.99084463E+01, 0.84423985E+00
 0.99886534E+01, 0.84423985E+00
 0.10068864E+02, 0.84423985E+00
 0.10149079E+02, 0.84423985E+00
 0.10229297E+02, 0.84423985E+00
 0.10309520E+02, 0.84423985E+00
 0.10389746E+02, 0.84423985E+00
 0.10469975E+02, 0.84423985E+00
 0.10550209E+02, 0.84423985E+00
 0.10630446E+02, 0.84423985E+00
 0.10710686E+02, 0.84423985E+00
 0.10790931E+02, 0.84423985E+00
 0.10871179E+02, 0.84423985E+00
 0.10951430E+02, 0.84423985E+00
 0.11031685E+02, 0.84423985E+00
 0.11111944E+02, 0.84423985E+00
 0.11192206E+02, 0.84423985E+00
 0.11272471E+02, 0.84423985E+00
 0.11352740E+02, 0.84423985E+00
 0.11433013E+02, 0.84423985E+00
 0.11513289E+02, 0.84423985E+00
 0.11593568E+02, 0.84423985E+00
 0.11673851E+02, 0.84423985E+00
 0.11754137E+02, 0.85258542E+00
 0.11834426E+02, 0.86093135E+00
 0.11914719E+02, 0.86927761E+00
 0.11995015E+02, 0.87762422E+00
 0.12075314E+02, 0.88597116E+00
 0.12155616E+02, 0.89431844E+00
 0.12235922E+02, 0.90266605E+00
 0.12316230E+02, 0.91101399E+00
 0.12396542E+02, 0.91936226E+00
 0.12476857E+02, 0.92771085E+00
 0.12557175E+02, 0.93605977E+00
 0.12637497E+02, 0.94440901E+00
 0.12717821E+02, 0.95275857E+00
 0.12798148E+02, 0.96110844E+00
 0.12878478E+02, 0.96945863E+00
 0.12958812E+02, 0.97780913E+00
 0.13039148E+02, 0.98615994E+00
 0.13119487E+02, 0.99451105E+00
 0.13199829E+02, 0.10028625E+01
 0.13280175E+02, 0.10112142E+01
 0.13360522E+02, 0.10195662E+01
 0.13440873E+02, 0.10279185E+01
 0.13521227E+02, 0.10362711E+01
 0.13601583E+02, 0.10446240E+01
 0.13681943E+02, 0.10529772E+01
 0.13762304E+02, 0.10613307E+01
 0.13842669E+02, 0.10696844E+01
 0.13923037E+02, 0.10780385E+01
 0.14003407E+02, 0.10863928E+01
 0.14083779E+02, 0.10947474E+01
 0.14164155E+02, 0.11031023E+01
 0.14244533E+02, 0.11114574E+01
 0.14324913E+02, 0.11198128E+01
 0.14405297E+02, 0.11281685E+01
 0.14485682E+02, 0.11365245E+01
 0.14566071E+02, 0.11448807E+01
 0.14646461E+02, 0.11532371E+01
 0.14726855E+02, 0.11615939E+01
 0.14807250E+02, 0.11699508E+01
 0.14887648E+02, 0.11783081E+01
 0.14968049E+02, 0.11866655E+01
 0.15048452E+02, 0.11950233E+01
 0.15128857E+02, 0.12033813E+01
 0.15209265E+02, 0.12117395E+01
 0.15289675E+02, 0.12200979E+01
 0.15370087E+02, 0.12284566E+01
 0.15450501E+02, 0.12368156E+01
 0.15530918E+02, 0.12451747E+01
 0.15611337E+02, 0.12535341E+01
 0.15691758E+02, 0.12618937E+01
 0.15772181E+02, 0.12702536E+01
 0.15852607E+02, 0.12786137E+01
 0.15933034E+02, 0.12869740E+01
 0.16013464E+02, 0.12953345E+01
 0.16093896E+02, 0.13036952E+01
 0.16174329E+02, 0.13120561E+01
 0.16254765E+02, 0.13204173E+01
 0.16335203E+02, 0.13287787E+01
 0.16415643E+02, 0.13371402E+01
 0.16496085E+02, 0.13455020E+01
 0.16576528E+02, 0.13538640E+01
 0.16656974E+02, 0.13622261E+01
 0.16737421E+02, 0.13705885E+01
 0.16817871E+02, 0.13789511E+01
 0.16898322E+02, 0.13873138E+01
 0.16978775E+02, 0.13956768E+01
 0.17059230E+02, 0.14040399E+01
 0.17139686E+02, 0.14124032E+01
 0.17220145E+02, 0.14207667E+01
 0.17300605E+02, 0.14291304E+01
 0.17381067E+02, 0.14374942E+01
 0.17461530E+02, 0.14458582E+01
 0.17541995E+02, 0.14542224E+01
 0.17622462E+02, 0.14625868E+01
 0.17702930E+02, 0.14709513E+01
 0.17783400E+02, 0.14793160E+01
 0.17863872E+02, 0.14876809E+01
 0.17944345E+02, 0.14960459E+01
 0.18024819E+02, 0.15044111E+01
 0.18105295E+02, 0.15127764E+01
 0.18185773E+02, 0.15211419E+01
 0.18266252E+02, 0.15295075E+01
 0.18346732E+02, 0.15378733E+01
 0.18427214E+02, 0.15462392E+01
 0.18507697E+02, 0.15546053E+01
 0.18588181E+02, 0.15629715E+01
 0.18668667E+02, 0.15713378E+01
 0.18749154E+02, 0.15797043E+01
 0.18829642E+02, 0.15880709E+01
 0.18910132E+02, 0.15964377E+01
 0.18990623E+02, 0.16048045E+01
 0.19071115E+02, 0.16131715E+01
 0.19151608E+02, 0.16215386E+01
 0.19232102E+02, 0.16299059E+01
 0.19312598E+02, 0.16382732E+01
 0.19393094E+02, 0.16466407E+01
 0.19473592E+02, 0.16550083E+01
 0.19554091E+02, 0.16633760E+01
 0.19634591E+02, 0.16717438E+01
 0.19715091E+02, 0.16801117E+01
 0.19795593E+02, 0.16884797E+01
 0.19876096E+02, 0.16884797E+01
 0.19956600E+02, 0.16884797E+01
 0.20037104E+02, 0.16884797E+01
 0.20117610E+02, 0.16884797E+01
 0.20198116E+02, 0.16884797E+01
 0.20278624E+02, 0.16884797E+01
 0.20359132E+02, 0.16884797E+01
 0.20439640E+02, 0.16884797E+01
 0.20520150E+02, 0.16884797E+01
 0.20600661E+02, 0.16884797E+01
 0.20681172E+02, 0.16884797E+01
 0.20761684E+02, 0.16884797E+01
 0.20842196E+02, 0.16884797E+01
 0.20922709E+02, 0.16884797E+01
 0.21003223E+02, 0.16884797E+01
 0.21083738E+02, 0.16884797E+01
 0.21164253E+02, 0.16884797E+01
 0.21244768E+02, 0.16884797E+01
 0.21325285E+02, 0.16884797E+01
 0.21405801E+02, 0.16884797E+01
 0.21486318E+02, 0.16884797E+01
 0.21566836E+02, 0.16884797E+01
 0.21647354E+02, 0.16884797E+01
 0.21727873E+02, 0.16884797E+01
 0.21808392E+02, 0.16884797E+01
